Reporting country,Reference period,Item,Item code,Value,Date of extraction (yyyymmdd)
GERMANY,Y2019,Ratio of Eligible own funds to MCR,R0640,8.81,20210812
GERMANY,Y2020,Ratio of Eligible own funds to MCR,R0640,8.44,20210812
GERMANY,Y2016,Ratio of Eligible own funds to MCR (P10),R0640_P10,3.06,20210812
GERMANY,Y2017,Ratio of Eligible own funds to MCR (P10),R0640_P10,3.40,20210812
GERMANY,Y2018,Ratio of Eligible own funds to MCR (P10),R0640_P10,3.43,20210812
GERMANY,Y2019,Ratio of Eligible own funds to MCR (P10),R0640_P10,3.43,20210812
GERMANY,Y2020,Ratio of Eligible own funds to MCR (P10),R0640_P10,3.65,20210812
GERMANY,Y2016,Ratio of Eligible own funds to MCR (P25),R0640_P25,4.82,20210812
GERMANY,Y2017,Ratio of Eligible own funds to MCR (P25),R0640_P25,4.97,20210812
GERMANY,Y2018,Ratio of Eligible own funds to MCR (P25),R0640_P25,4.95,20210812
GERMANY,Y2019,Ratio of Eligible own funds to MCR (P25),R0640_P25,4.98,20210812
GERMANY,Y2020,Ratio of Eligible own funds to MCR (P25),R0640_P25,4.85,20210812
GERMANY,Y2016,Ratio of Eligible own funds to MCR (P50),R0640_P50,7.10,20210812
GERMANY,Y2017,Ratio of Eligible own funds to MCR (P50),R0640_P50,7.72,20210812
GERMANY,Y2018,Ratio of Eligible own funds to MCR (P50),R0640_P50,7.80,20210812
GERMANY,Y2019,Ratio of Eligible own funds to MCR (P50),R0640_P50,7.66,20210812
GERMANY,Y2020,Ratio of Eligible own funds to MCR (P50),R0640_P50,7.65,20210812
GERMANY,Y2016,Ratio of Eligible own funds to MCR (P75),R0640_P75,11.12,20210812
GERMANY,Y2017,Ratio of Eligible own funds to MCR (P75),R0640_P75,12.21,20210812
GERMANY,Y2018,Ratio of Eligible own funds to MCR (P75),R0640_P75,12.81,20210812
GERMANY,Y2019,Ratio of Eligible own funds to MCR (P75),R0640_P75,11.42,20210812
GERMANY,Y2020,Ratio of Eligible own funds to MCR (P75),R0640_P75,11.15,20210812
GERMANY,Y2016,Ratio of Eligible own funds to MCR (P90),R0640_P90,16.50,20210812
GERMANY,Y2017,Ratio of Eligible own funds to MCR (P90),R0640_P90,18.23,20210812
GERMANY,Y2018,Ratio of Eligible own funds to MCR (P90),R0640_P90,18.38,20210812
GERMANY,Y2019,Ratio of Eligible own funds to MCR (P90),R0640_P90,18.04,20210812
GERMANY,Y2020,Ratio of Eligible own funds to MCR (P90),R0640_P90,16.31,20210812
GREECE,Y2016,Total available own funds to meet the SCR,R0500,3069.67,20210812
GREECE,Y2017,Total available own funds to meet the SCR,R0500,3404.87,20210812
GREECE,Y2018,Total available own funds to meet the SCR,R0500,3289.94,20210812
GREECE,Y2019,Total available own funds to meet the SCR,R0500,3663.67,20210812
GREECE,Y2020,Total available own funds to meet the SCR,R0500,3838.60,20210812
GREECE,Y2016,Total available own funds to meet the MCR,R0510,2614.58,20210812
GREECE,Y2017,Total available own funds to meet the MCR,R0510,2979.37,20210812
GREECE,Y2018,Total available own funds to meet the MCR,R0510,2813.18,20210812
GREECE,Y2019,Total available own funds to meet the MCR,R0510,3257.13,20210812
GREECE,Y2020,Total available own funds to meet the MCR,R0510,3430.22,20210812
GREECE,Y2016,Total eligible own funds to meet the SCR,R0540,2781.66,20210812
GREECE,Y2017,Total eligible own funds to meet the SCR,R0540,3130.71,20210812
GREECE,Y2018,Total eligible own funds to meet the SCR,R0540,2986.99,20210812
GREECE,Y2019,Total eligible own funds to meet the SCR,R0540,3403.00,20210812
GREECE,Y2020,Total eligible own funds to meet the SCR,R0540,3591.25,20210812
GREECE,Y2016,Total eligible own funds to meet the MCR,R0550,2614.45,20210812
GREECE,Y2017,Total eligible own funds to meet the MCR,R0550,2979.37,20210812
GREECE,Y2018,Total eligible own funds to meet the MCR,R0550,2813.18,20210812
GREECE,Y2019,Total eligible own funds to meet the MCR,R0550,3257.13,20210812
GREECE,Y2020,Total eligible own funds to meet the MCR,R0550,3430.22,20210812
GREECE,Y2016,SCR,R0580,1711.38,20210812
GREECE,Y2017,SCR,R0580,1807.35,20210812
GREECE,Y2018,SCR,R0580,1716.96,20210812
GREECE,Y2019,SCR,R0580,1898.75,20210812
GREECE,Y2020,SCR,R0580,1930.66,20210812
GREECE,Y2016,MCR,R0600,627.70,20210812
GREECE,Y2017,MCR,R0600,658.72,20210812
GREECE,Y2018,MCR,R0600,648.49,20210812
GREECE,Y2019,MCR,R0600,691.46,20210812
GREECE,Y2020,MCR,R0600,698.82,20210812
GREECE,Y2016,Ratio of Eligible own funds to SCR,R0620,1.63,20210812
GREECE,Y2017,Ratio of Eligible own funds to SCR,R0620,1.73,20210812
GREECE,Y2018,Ratio of Eligible own funds to SCR,R0620,1.74,20210812
GREECE,Y2019,Ratio of Eligible own funds to SCR,R0620,1.79,20210812
GREECE,Y2020,Ratio of Eligible own funds to SCR,R0620,1.86,20210812
GREECE,Y2016,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.15,20210812
GREECE,Y2017,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.16,20210812
GREECE,Y2018,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.25,20210812
GREECE,Y2019,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.26,20210812
GREECE,Y2020,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.40,20210812
GREECE,Y2016,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.26,20210812
GREECE,Y2017,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.32,20210812
GREECE,Y2018,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.42,20210812
GREECE,Y2019,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.53,20210812
GREECE,Y2020,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.61,20210812
GREECE,Y2016,Ratio of Eligible own funds to SCR (P50),R0620_P50,1.44,20210812
GREECE,Y2017,Ratio of Eligible own funds to SCR (P50),R0620_P50,1.66,20210812
GREECE,Y2018,Ratio of Eligible own funds to SCR (P50),R0620_P50,1.68,20210812
GREECE,Y2019,Ratio of Eligible own funds to SCR (P50),R0620_P50,1.81,20210812
GREECE,Y2020,Ratio of Eligible own funds to SCR (P50),R0620_P50,1.82,20210812
GREECE,Y2016,Ratio of Eligible own funds to SCR (P75),R0620_P75,1.88,20210812
GREECE,Y2017,Ratio of Eligible own funds to SCR (P75),R0620_P75,2.00,20210812
GREECE,Y2018,Ratio of Eligible own funds to SCR (P75),R0620_P75,2.07,20210812
GREECE,Y2019,Ratio of Eligible own funds to SCR (P75),R0620_P75,2.23,20210812
GREECE,Y2020,Ratio of Eligible own funds to SCR (P75),R0620_P75,2.19,20210812
GREECE,Y2016,Ratio of Eligible own funds to SCR (P90),R0620_P90,3.13,20210812
GREECE,Y2017,Ratio of Eligible own funds to SCR (P90),R0620_P90,2.87,20210812
GREECE,Y2018,Ratio of Eligible own funds to SCR (P90),R0620_P90,2.74,20210812
GREECE,Y2019,Ratio of Eligible own funds to SCR (P90),R0620_P90,2.78,20210812
GREECE,Y2020,Ratio of Eligible own funds to SCR (P90),R0620_P90,2.89,20210812
GREECE,Y2016,Ratio of Eligible own funds to MCR,R0640,4.17,20210812
GREECE,Y2017,Ratio of Eligible own funds to MCR,R0640,4.52,20210812
GREECE,Y2018,Ratio of Eligible own funds to MCR,R0640,4.34,20210812
GREECE,Y2019,Ratio of Eligible own funds to MCR,R0640,4.71,20210812
GREECE,Y2020,Ratio of Eligible own funds to MCR,R0640,4.91,20210812
GREECE,Y2016,Ratio of Eligible own funds to MCR (P10),R0640_P10,1.57,20210812
GREECE,Y2017,Ratio of Eligible own funds to MCR (P10),R0640_P10,1.72,20210812
GREECE,Y2018,Ratio of Eligible own funds to MCR (P10),R0640_P10,1.94,20210812
GREECE,Y2019,Ratio of Eligible own funds to MCR (P10),R0640_P10,2.09,20210812
GREECE,Y2020,Ratio of Eligible own funds to MCR (P10),R0640_P10,2.40,20210812
GREECE,Y2016,Ratio of Eligible own funds to MCR (P25),R0640_P25,2.45,20210812
GREECE,Y2017,Ratio of Eligible own funds to MCR (P25),R0640_P25,2.70,20210812
GREECE,Y2018,Ratio of Eligible own funds to MCR (P25),R0640_P25,2.84,20210812
GREECE,Y2019,Ratio of Eligible own funds to MCR (P25),R0640_P25,3.03,20210812
GREECE,Y2020,Ratio of Eligible own funds to MCR (P25),R0640_P25,3.26,20210812
GREECE,Y2016,Ratio of Eligible own funds to MCR (P50),R0640_P50,3.16,20210812
GREECE,Y2017,Ratio of Eligible own funds to MCR (P50),R0640_P50,3.36,20210812
GREECE,Y2018,Ratio of Eligible own funds to MCR (P50),R0640_P50,3.71,20210812
GREECE,Y2019,Ratio of Eligible own funds to MCR (P50),R0640_P50,4.13,20210812
GREECE,Y2020,Ratio of Eligible own funds to MCR (P50),R0640_P50,4.44,20210812
GREECE,Y2016,Ratio of Eligible own funds to MCR (P75),R0640_P75,4.01,20210812
GREECE,Y2017,Ratio of Eligible own funds to MCR (P75),R0640_P75,4.46,20210812
GREECE,Y2018,Ratio of Eligible own funds to MCR (P75),R0640_P75,5.00,20210812
GREECE,Y2019,Ratio of Eligible own funds to MCR (P75),R0640_P75,5.22,20210812
GREECE,Y2020,Ratio of Eligible own funds to MCR (P75),R0640_P75,5.53,20210812
GREECE,Y2016,Ratio of Eligible own funds to MCR (P90),R0640_P90,6.80,20210812
GREECE,Y2017,Ratio of Eligible own funds to MCR (P90),R0640_P90,6.98,20210812
GREECE,Y2018,Ratio of Eligible own funds to MCR (P90),R0640_P90,8.02,20210812
GREECE,Y2019,Ratio of Eligible own funds to MCR (P90),R0640_P90,7.71,20210812
GREECE,Y2020,Ratio of Eligible own funds to MCR (P90),R0640_P90,7.95,20210812
HUNGARY,Y2016,Total available own funds to meet the SCR,R0500,1564.01,20210812
HUNGARY,Y2017,Total available own funds to meet the SCR,R0500,1712.53,20210812
HUNGARY,Y2018,Total available own funds to meet the SCR,R0500,1676.11,20210812
HUNGARY,Y2019,Total available own funds to meet the SCR,R0500,1731.11,20210812
HUNGARY,Y2020,Total available own funds to meet the SCR,R0500,1820.24,20210812
HUNGARY,Y2016,Total available own funds to meet the MCR,R0510,1563.62,20210812
HUNGARY,Y2017,Total available own funds to meet the MCR,R0510,1712.23,20210812
HUNGARY,Y2018,Total available own funds to meet the MCR,R0510,1675.78,20210812
HUNGARY,Y2019,Total available own funds to meet the MCR,R0510,1731.11,20210812
HUNGARY,Y2020,Total available own funds to meet the MCR,R0510,1819.08,20210812
HUNGARY,Y2016,Total eligible own funds to meet the SCR,R0540,1564.01,20210812
HUNGARY,Y2017,Total eligible own funds to meet the SCR,R0540,1712.53,20210812
HUNGARY,Y2018,Total eligible own funds to meet the SCR,R0540,1676.11,20210812
HUNGARY,Y2019,Total eligible own funds to meet the SCR,R0540,1731.11,20210812
HUNGARY,Y2020,Total eligible own funds to meet the SCR,R0540,1820.24,20210812
HUNGARY,Y2016,Total eligible own funds to meet the MCR,R0550,1548.05,20210812
HUNGARY,Y2017,Total eligible own funds to meet the MCR,R0550,1706.44,20210812
HUNGARY,Y2018,Total eligible own funds to meet the MCR,R0550,1670.00,20210812
HUNGARY,Y2019,Total eligible own funds to meet the MCR,R0550,1718.54,20210812
HUNGARY,Y2020,Total eligible own funds to meet the MCR,R0550,1807.65,20210812
HUNGARY,Y2016,SCR,R0580,721.07,20210812
HUNGARY,Y2017,SCR,R0580,759.79,20210812
HUNGARY,Y2018,SCR,R0580,769.90,20210812
HUNGARY,Y2019,SCR,R0580,845.53,20210812
HUNGARY,Y2020,SCR,R0580,823.29,20210812
HUNGARY,Y2016,MCR,R0600,282.41,20210812
HUNGARY,Y2017,MCR,R0600,290.52,20210812
HUNGARY,Y2018,MCR,R0600,288.71,20210812
HUNGARY,Y2019,MCR,R0600,313.20,20210812
HUNGARY,Y2020,MCR,R0600,305.83,20210812
HUNGARY,Y2016,Ratio of Eligible own funds to SCR,R0620,2.17,20210812
HUNGARY,Y2017,Ratio of Eligible own funds to SCR,R0620,2.25,20210812
HUNGARY,Y2018,Ratio of Eligible own funds to SCR,R0620,2.18,20210812
HUNGARY,Y2019,Ratio of Eligible own funds to SCR,R0620,2.05,20210812
HUNGARY,Y2020,Ratio of Eligible own funds to SCR,R0620,2.21,20210812
HUNGARY,Y2016,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.46,20210812
HUNGARY,Y2017,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.76,20210812
HUNGARY,Y2018,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.74,20210812
HUNGARY,Y2019,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.62,20210812
HUNGARY,Y2020,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.95,20210812
HUNGARY,Y2016,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.61,20210812
HUNGARY,Y2017,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.90,20210812
HUNGARY,Y2018,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.82,20210812
HUNGARY,Y2019,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.75,20210812
HUNGARY,Y2020,Ratio of Eligible own funds to SCR (P25),R0620_P25,2.08,20210812
HUNGARY,Y2016,Ratio of Eligible own funds to SCR (P50),R0620_P50,2.07,20210812
HUNGARY,Y2017,Ratio of Eligible own funds to SCR (P50),R0620_P50,2.14,20210812
HUNGARY,Y2018,Ratio of Eligible own funds to SCR (P50),R0620_P50,2.24,20210812
HUNGARY,Y2019,Ratio of Eligible own funds to SCR (P50),R0620_P50,2.02,20210812
HUNGARY,Y2020,Ratio of Eligible own funds to SCR (P50),R0620_P50,2.25,20210812
HUNGARY,Y2016,Ratio of Eligible own funds to SCR (P75),R0620_P75,2.48,20210812
HUNGARY,Y2017,Ratio of Eligible own funds to SCR (P75),R0620_P75,3.15,20210812
HUNGARY,Y2018,Ratio of Eligible own funds to SCR (P75),R0620_P75,2.98,20210812
HUNGARY,Y2019,Ratio of Eligible own funds to SCR (P75),R0620_P75,2.70,20210812
HUNGARY,Y2020,Ratio of Eligible own funds to SCR (P75),R0620_P75,2.90,20210812
HUNGARY,Y2016,Ratio of Eligible own funds to SCR (P90),R0620_P90,5.39,20210812
HUNGARY,Y2017,Ratio of Eligible own funds to SCR (P90),R0620_P90,5.62,20210812
HUNGARY,Y2018,Ratio of Eligible own funds to SCR (P90),R0620_P90,5.04,20210812
HUNGARY,Y2019,Ratio of Eligible own funds to SCR (P90),R0620_P90,5.73,20210812
HUNGARY,Y2020,Ratio of Eligible own funds to SCR (P90),R0620_P90,4.61,20210812
HUNGARY,Y2016,Ratio of Eligible own funds to MCR,R0640,5.48,20210812
HUNGARY,Y2017,Ratio of Eligible own funds to MCR,R0640,5.87,20210812
HUNGARY,Y2018,Ratio of Eligible own funds to MCR,R0640,5.78,20210812
HUNGARY,Y2019,Ratio of Eligible own funds to MCR,R0640,5.49,20210812
HUNGARY,Y2020,Ratio of Eligible own funds to MCR,R0640,5.91,20210812
HUNGARY,Y2016,Ratio of Eligible own funds to MCR (P10),R0640_P10,1.68,20210812
HUNGARY,Y2017,Ratio of Eligible own funds to MCR (P10),R0640_P10,1.77,20210812
HUNGARY,Y2018,Ratio of Eligible own funds to MCR (P10),R0640_P10,1.80,20210812
HUNGARY,Y2019,Ratio of Eligible own funds to MCR (P10),R0640_P10,2.41,20210812
HUNGARY,Y2020,Ratio of Eligible own funds to MCR (P10),R0640_P10,2.82,20210812
HUNGARY,Y2016,Ratio of Eligible own funds to MCR (P25),R0640_P25,2.46,20210812
HUNGARY,Y2017,Ratio of Eligible own funds to MCR (P25),R0640_P25,3.67,20210812
HUNGARY,Y2018,Ratio of Eligible own funds to MCR (P25),R0640_P25,3.58,20210812
HUNGARY,Y2019,Ratio of Eligible own funds to MCR (P25),R0640_P25,3.75,20210812
HUNGARY,Y2020,Ratio of Eligible own funds to MCR (P25),R0640_P25,4.32,20210812
HUNGARY,Y2016,Ratio of Eligible own funds to MCR (P50),R0640_P50,4.50,20210812
HUNGARY,Y2017,Ratio of Eligible own funds to MCR (P50),R0640_P50,5.16,20210812
HUNGARY,Y2018,Ratio of Eligible own funds to MCR (P50),R0640_P50,5.26,20210812
HUNGARY,Y2019,Ratio of Eligible own funds to MCR (P50),R0640_P50,5.00,20210812
HUNGARY,Y2020,Ratio of Eligible own funds to MCR (P50),R0640_P50,5.64,20210812
HUNGARY,Y2016,Ratio of Eligible own funds to MCR (P75),R0640_P75,5.82,20210812
HUNGARY,Y2017,Ratio of Eligible own funds to MCR (P75),R0640_P75,6.52,20210812
HUNGARY,Y2018,Ratio of Eligible own funds to MCR (P75),R0640_P75,7.62,20210812
HUNGARY,Y2019,Ratio of Eligible own funds to MCR (P75),R0640_P75,6.70,20210812
HUNGARY,Y2020,Ratio of Eligible own funds to MCR (P75),R0640_P75,6.92,20210812
HUNGARY,Y2016,Ratio of Eligible own funds to MCR (P90),R0640_P90,8.28,20210812
HUNGARY,Y2017,Ratio of Eligible own funds to MCR (P90),R0640_P90,7.84,20210812
HUNGARY,Y2018,Ratio of Eligible own funds to MCR (P90),R0640_P90,9.61,20210812
HUNGARY,Y2019,Ratio of Eligible own funds to MCR (P90),R0640_P90,8.85,20210812
HUNGARY,Y2020,Ratio of Eligible own funds to MCR (P90),R0640_P90,8.52,20210812
ICELAND,Y2016,Total available own funds to meet the SCR,R0500,455.92,20210812
ICELAND,Y2017,Total available own funds to meet the SCR,R0500,418.36,20210812
ICELAND,Y2018,Total available own funds to meet the SCR,R0500,404.55,20210812
ICELAND,Y2019,Total available own funds to meet the SCR,R0500,457.52,20210812
ICELAND,Y2020,Total available own funds to meet the SCR,R0500,453.58,20210812
ICELAND,Y2016,Total available own funds to meet the MCR,R0510,449.07,20210812
ICELAND,Y2017,Total available own funds to meet the MCR,R0510,416.18,20210812
ICELAND,Y2018,Total available own funds to meet the MCR,R0510,403.15,20210812
ICELAND,Y2019,Total available own funds to meet the MCR,R0510,455.44,20210812
ICELAND,Y2020,Total available own funds to meet the MCR,R0510,451.26,20210812
ICELAND,Y2016,Total eligible own funds to meet the SCR,R0540,455.92,20210812
ICELAND,Y2017,Total eligible own funds to meet the SCR,R0540,418.36,20210812
ICELAND,Y2018,Total eligible own funds to meet the SCR,R0540,404.55,20210812
ICELAND,Y2019,Total eligible own funds to meet the SCR,R0540,457.52,20210812
ICELAND,Y2020,Total eligible own funds to meet the SCR,R0540,453.58,20210812
ICELAND,Y2016,Total eligible own funds to meet the MCR,R0550,420.56,20210812
ICELAND,Y2017,Total eligible own funds to meet the MCR,R0550,389.14,20210812
ICELAND,Y2018,Total eligible own funds to meet the MCR,R0550,377.13,20210812
ICELAND,Y2019,Total eligible own funds to meet the MCR,R0550,429.42,20210812
ICELAND,Y2020,Total eligible own funds to meet the MCR,R0550,424.02,20210812
ICELAND,Y2016,SCR,R0580,269.99,20210812
ICELAND,Y2017,SCR,R0580,279.77,20210812
ICELAND,Y2018,SCR,R0580,254.91,20210812
ICELAND,Y2019,SCR,R0580,269.04,20210812
ICELAND,Y2020,SCR,R0580,258.03,20210812
ICELAND,Y2016,MCR,R0600,101.50,20210812
ICELAND,Y2017,MCR,R0600,106.32,20210812
ICELAND,Y2018,MCR,R0600,107.22,20210812
ICELAND,Y2019,MCR,R0600,112.92,20210812
ICELAND,Y2020,MCR,R0600,103.25,20210812
ICELAND,Y2016,Ratio of Eligible own funds to SCR,R0620,1.69,20210812
ICELAND,Y2017,Ratio of Eligible own funds to SCR,R0620,1.50,20210812
ICELAND,Y2018,Ratio of Eligible own funds to SCR,R0620,1.59,20210812
ICELAND,Y2019,Ratio of Eligible own funds to SCR,R0620,1.70,20210812
ICELAND,Y2020,Ratio of Eligible own funds to SCR,R0620,1.76,20210812
ICELAND,Y2016,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.38,20210812
ICELAND,Y2017,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.42,20210812
ICELAND,Y2018,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.47,20210812
ICELAND,Y2019,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.46,20210812
ICELAND,Y2020,Ratio of Eligible own funds to SCR (P10),R0620_P10,1.51,20210812
ICELAND,Y2016,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.54,20210812
ICELAND,Y2017,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.44,20210812
ICELAND,Y2018,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.50,20210812
ICELAND,Y2019,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.51,20210812
ICELAND,Y2020,Ratio of Eligible own funds to SCR (P25),R0620_P25,1.54,20210812
ICELAND,Y2016,Ratio of Eligible own funds to SCR (P50),R0620_P50,1.76,20210812
ICELAND,Y2017,Ratio of Eligible own funds to SCR (P50),R0620_P50,1.69,20210812
ICELAND,Y2018,Ratio of Eligible own funds to SCR (P50),R0620_P50,1.63,20210812
ICELAND,Y2019,Ratio of Eligible own funds to SCR (P50),R0620_P50,1.74,20210812
ICELAND,Y2020,Ratio of Eligible own funds to SCR (P50),R0620_P50,1.85,20210812
ICELAND,Y2016,Ratio of Eligible own funds to SCR (P75),R0620_P75,2.19,20210812
ICELAND,Y2017,Ratio of Eligible own funds to SCR (P75),R0620_P75,1.99,20210812
ICELAND,Y2018,Ratio of Eligible own funds to SCR (P75),R0620_P75,1.91,20210812
ICELAND,Y2019,Ratio of Eligible own funds to SCR (P75),R0620_P75,2.24,20210812
ICELAND,Y2020,Ratio of Eligible own funds to SCR (P75),R0620_P75,2.36,20210812
ICELAND,Y2016,Ratio of Eligible own funds to SCR (P90),R0620_P90,3.37,20210812
ICELAND,Y2017,Ratio of Eligible own funds to SCR (P90),R0620_P90,3.43,20210812
ICELAND,Y2018,Ratio of Eligible own funds to SCR (P90),R0620_P90,3.31,20210812
ICELAND,Y2019,Ratio of Eligible own funds to SCR (P90),R0620_P90,2.90,20210812
ICELAND,Y2020,Ratio of Eligible own funds to SCR (P90),R0620_P90,2.56,20210812
ICELAND,Y2016,Ratio of Eligible own funds to MCR,R0640,4.14,20210812
ICELAND,Y2017,Ratio of Eligible own funds to MCR,R0640,3.66,20210812
ICELAND,Y2018,Ratio of Eligible own funds to MCR,R0640,3.52,20210812
ICELAND,Y2019,Ratio of Eligible own funds to MCR,R0640,3.80,20210812
ICELAND,Y2020,Ratio of Eligible own funds to MCR,R0640,4.11,20210812
